Name_0,Name_1,PSRJ_0,PSRJ_1,ZZ,XX,YY,DISC_DATE,
J1928+15,dcm+09,J1928+15,dcm+09,-0.10,4.45,4.85,2009,
J1928+1746,cfl+06,J1928+1746,cfl+06,0.01,3.46,5.88,2006,
J1928+1923,lcm13,J1928+1923,lcm13,0.19,8.59,2.32,2013,
J1929+00,cnst96,J1929+00,cnst96,-0.18,0.76,7.51,1996,
J1929+1357,lsf+17,J1929+1357,lsf+17,-0.15,3.63,5.41,2017,
J1929+16,lcm13,J1929+16,lcm13,-0.01,0.60,8.03,2013,
B1926+18,ht75b,J1929+1844,ht75b,0.03,2.68,6.54,1975,
J1929+19,lcm13,J1929+19,lcm13,0.12,9.43,1.69,2013,
J1929+1955,lcm13,J1929+1955,lcm13,0.12,5.41,4.70,2013,
J1929+2121,lcm13,J1929+2121,lcm13,0.08,2.20,7.02,2013,
J1929+3817,kmk+18,J1929+3817,kmk+18,1.57,8.70,5.54,2018,
J1929+62,slr+14,J1929+62,slr+14,4.01,11.22,9.24,2014,
B1927+13,ht75b,J1930+1316,ht75b,-0.26,4.79,4.35,1975,
J1930+14,lbh+15,J1930+14,lbh+15,-0.20,4.53,4.67,2015,
J1930+17,lcm13,J1930+17,lcm13,-0.04,3.71,5.69,2013,
J1930-1852,srm+15,J1930-1852,srm+15,-0.58,0.65,6.70,2015,
J1930+1852,clb+02,J1930+1852,clb+02,0.03,5.67,4.40,2002,
J1931+1439,lbh+15,J1931+1439,lbh+15,-0.21,4.72,4.61,2015,
B1929+15,ht74,J1931+1536,ht74,-0.11,3.13,6.00,1974,
J1931+1952,lcm13,J1931+1952,lcm13,0.08,7.89,3.00,2013,
J1931+30,cnst96,J1931+30,cnst96,0.39,3.57,6.80,1996,
B1929+10,lvw68,J1932+1059,lvw68,-0.02,0.23,8.29,1968,
J1932+1500,lsb+17,J1932+1500,lsb+17,-0.10,2.21,6.71,2017,
J1932+17,lbh+15,J1932+17,lbh+15,-0.03,1.64,7.24,2015,
J1932+1916,pga+13,J1932+1916,pga+13,0.00,0.00,8.50,2013,
B1929+20,ht74,J1932+2020,ht74,0.06,4.12,5.67,1974,
B1930+22,ht75b,J1932+2220,ht75b,0.30,9.17,2.62,1975,
J1932-3655,lml+98,J1932-3655,lml+98,-2.69,0.22,2.33,1998,
J1933+0758,rtj+96,J1933+0758,rtj+96,-1.08,7.84,0.62,1996,
B1930+13,ht75b,J1933+1304,ht75b,-0.33,4.61,4.54,1975,
J1933+1726,lbh+15,J1933+1726,lbh+15,-0.07,3.26,6.06,2015,
B1931+24,stwd85,J1933+2421,stwd85,0.19,3.99,6.15,1985,
J1933-6211,jbo+07,J1933-6211,jbo+07,-0.31,-0.25,7.99,2007,
J1934+19,lbh+15,J1934+19,lbh+15,-0.02,2.54,6.70,2015,
J1934+2352,nab+13,J1934+2352,nab+13,0.39,10.45,2.21,2013,
J1935+1159,cha03,J1935+1159,cha03,-0.60,6.31,2.94,2003,
B1933+16,dl70,J1935+1616,dl70,-0.14,2.93,6.25,1970,
J1935+1726,lcm13,J1935+1726,lcm13,-0.06,1.85,7.12,2013,
B1933+17,ht75b,J1935+1745,ht75b,-0.11,3.91,5.63,1975,
J1935+2025,lcm13,J1935+2025,lcm13,-0.00,3.82,5.93,2013,
J1935+2154,irz+14,J1935+2154,irz+14,0.00,0.00,8.50,2014,
J1935+52,slr+14,J1935+52,slr+14,1.91,7.13,7.80,2014,
B1933+15,ht74,J1936+1536,ht74,-0.20,3.64,5.64,1974,
J1936+20,lbh+15,J1936+20,lbh+15,-0.03,4.02,5.76,2015,
J1936+21,lcm13,J1936+21,lcm13,0.02,6.81,4.04,2013,
J1937-00,dsm+13,J1937-00,dsm+13,-0.63,2.12,5.78,2013,
J1937+1505,hfs+04,J1937+1505,hfs+04,-0.34,5.05,4.50,2004,
B1935+25,dtws85,J1937+2544,dtws85,0.11,2.50,7.10,1985,
J1937+2950,jsb+09,J1937+2950,jsb+09,0.54,6.73,5.29,2009,
J1938+0650,fcwa95,J1938+0650,fcwa95,-0.35,1.96,6.49,1995,
J1938+14,dsm+16,J1938+14,dsm+16,-0.15,1.98,6.92,2016,
J1938+2010,nab+13,J1938+2010,nab+13,-0.10,7.31,3.59,2013,
J1938+2012,lbh+15,J1938+2012,lbh+15,-0.08,5.23,5.00,2015,
J1938+2213,cha03,J1938+2213,cha03,0.02,2.90,6.68,2003,
J1939+10,cnst96,J1939+10,cnst96,-0.34,2.63,6.14,1996,
B1937+21,bkh+82,J1939+2134,bkh+82,-0.02,2.95,6.62,1982,
B1937+24,sstd86,J1939+2449,sstd86,0.17,6.17,4.96,1986,
J1939+66,slr+14,J1939+66,slr+14,1.15,3.13,8.95,2014,
J1940+2245,lbh+15,J1940+2245,lbh+15,0.02,6.90,4.29,2015,
J1940+2337,nab+13,J1940+2337,nab+13,0.08,7.29,4.19,2013,
J1940-2403,lml+98,J1940-2403,lml+98,-2.26,1.61,2.83,1998,
J1941+01,dsm+16,J1941+01,dsm+16,-4.51,15.92,-10.24,2016,
J1941+0121,blr+13,J1941+0121,blr+13,-0.39,1.36,6.88,2013,
J1941+1026,nft95,J1941+1026,nft95,-0.85,5.89,3.20,1995,
J1941+1341,lfl+06,J1941+1341,lfl+06,-0.43,4.22,5.06,2006,
J1941+2525,nab+13,J1941+2525,nab+13,0.25,9.76,3.10,2013,
B1937-26,mlt+78,J1941-2602,mlt+78,-1.32,0.79,5.29,1978,
J1941+43,slr+14,J1941+43,slr+14,1.11,6.22,7.05,2014,
B1939+17,ht75b,J1942+1743,ht75b,-0.23,3.99,5.65,1975,
J1942+81,slr+14,J1942+81,slr+14,1.47,2.92,9.76,2014,
J1943+0609,ebvb01,J1943+0609,ebvb01,-0.49,2.26,6.19,2001,
B1940-12,mlt+78,J1943-1237,mlt+78,-0.35,0.53,7.48,1978,
J1943+2210,skl+15,J1943+2210,skl+15,-0.09,5.78,4.95,2015,
J1944+0907,clm+05,J1944+0907,clm+05,-0.16,0.89,7.68,2005,
J1944-10,kkl+15,J1944-10,kkl+15,-0.36,0.61,7.43,2015,
B1941-17,mlt+78,J1944-1750,mlt+78,-1.37,1.48,4.91,1978,
B1942+17,ht75b,J1944+1755,ht75b,-0.26,3.99,5.70,1975,
J1944+2236,csl+12,J1944+2236,csl+12,-0.09,6.51,4.57,2012,
B1942-00,mlt+78,J1945-0040,mlt+78,-0.67,1.92,6.09,1978,
J1945+07,dsm+13,J1945+07,dsm+13,-0.39,1.82,6.73,2013,
B1943+18,ht75b,J1945+1834,ht75b,-0.38,6.06,4.35,1975,
J1946-1312,jbo+09,J1946-1312,jbo+09,-1.39,1.93,4.73,2009,
J1946+14,dsm+16,J1946+14,dsm+16,-0.19,1.65,7.23,2016,
B1944+17,vl70,J1946+1805,vl70,-0.02,0.25,8.33,1970,
J1946+2052,sfc+18,J1946+2052,sfc+18,-0.12,2.96,6.62,2018,
B1944+22,ht75b,J1946+2244,ht75b,-0.11,5.12,5.46,1975,
J1946+24,dcm+09,J1946+24,dcm+09,-0.03,3.74,6.37,2009,
J1946+2535,nab+13,J1946+2535,nab+13,0.04,7.32,4.58,2013,
J1946+2611,nft95,J1946+2611,nft95,0.08,6.69,4.99,1995,
B1943-29,mlt+78,J1946-2913,mlt+78,-1.28,0.55,5.71,1978,
J1946+3417,bck+13,J1946+3417,bck+13,0.57,6.50,6.04,2013,
J1946-5403,ckr+15,J1946-5403,ckr+15,-0.57,-0.28,7.54,2015,
J1947+0915,ebvb01,J1947+0915,ebvb01,-0.72,3.77,5.07,2001,
J1947+10,cnst96,J1947+10,cnst96,-1.38,8.12,1.44,1996,
J1947+1957,nab+13,J1947+1957,nab+13,-0.31,5.68,4.81,2013,
J1947-4215,lml+98,J1947-4215,lml+98,-1.02,-0.10,6.55,1998,
J1947-43,bcm+15,J1947-43,bcm+15,-0.76,-0.09,7.06,2015,
J1948+2333,lsb+17,J1948+2333,lsb+17,-0.15,6.99,4.50,2017,
J1948+2551,nab+13,J1948+2551,nab+13,0.02,7.70,4.44,2013,
B1946+35,dl70,J1948+3540,dl70,0.67,7.19,5.98,1970,
J1949+2306,nab+13,J1949+2306,nab+13,-0.20,7.02,4.44,2013,
B1946-25,mlt+78,J1949-2524,mlt+78,-0.42,0.25,7.57,1978,
J1949+3106,dfc+12,J1949+3106,dfc+12,0.33,6.86,5.57,2012,
J1950+05,cnst96,J1950+05,cnst96,-0.72,2.73,5.75,1996,
J1950+2414,kls+15,J1950+2414,kls+15,-0.15,6.36,4.99,2015,
J1951+1123,nft95,J1951+1123,nft95,-0.20,1.15,7.54,1995,
B1949+14,sstd86,J1952+1410,sstd86,-0.18,1.25,7.54,1986,
J1952+2630,kla+11,J1952+2630,kla+11,-0.07,8.97,3.98,2011,
B1951+32,kcb+88,J1952+3252,kcb+88,0.15,2.79,7.41,1988,
J1953+1149,nft95,J1953+1149,nft95,-1.48,8.05,1.91,1995,
J1953+1846A,hrs+07,J1953+1846A,hrs+07,-0.48,5.00,5.22,2007,
J1953+2732,nab+13,J1953+2732,nab+13,0.01,6.84,5.19,2013,
J1953+67,slr+14,J1953+67,slr+14,1.78,5.07,9.35,2014,
J1954+1021,kmk+18,J1954+1021,kmk+18,-0.67,3.22,5.76,2018,
J1954+2407,lsb+17,J1954+2407,lsb+17,-0.14,3.67,6.50,2017,
J1954+2836,sdz+10,J1954+2836,sdz+10,0.01,1.78,7.68,2010,
B1952+29,dlp70,J1954+2923,dlp70,0.01,0.49,8.28,1970,
J1954+3852,kmk+18,J1954+3852,kmk+18,0.46,4.47,7.22,2018,
J1954+43,slr+14,J1954+43,slr+14,1.39,9.65,6.53,2014,
J1955+2527,dfc+12,J1955+2527,dfc+12,-0.22,7.27,4.75,2012,
B1953+29,bbf83,J1955+2908,bbf83,0.05,5.75,5.92,1983,
B1953+50,dth78,J1955+5059,dth78,0.44,2.14,8.31,1978,
J1956+07,dsm+16,J1956+07,dsm+16,-0.60,2.27,6.39,2016,
J1956+0838,ebvb01,J1956+0838,ebvb01,-0.63,2.60,6.18,2001,
J1956-28,kkl+15,J1956-28,kkl+15,-1.61,0.77,5.23,2015,
J1957+2516,lbh+15,J1957+2516,lbh+15,-0.09,2.36,7.28,2015,
J1957+2831,llc98,J1957+2831,llc98,-0.03,6.27,5.65,1998,
J1957+5033,sdz+10,J1957+5033,sdz+10,0.26,1.33,8.37,2010,
J1958+2846,aaa+09c,J1958+2846,aaa+09c,-0.01,1.78,7.70,2009,
B1957+20,fst88,J1959+2048,fst88,-0.14,1.48,7.62,1988,
J1959+3620,bck+13,J1959+3620,bck+13,0.65,10.36,5.22,2013,
J2001+42,slr+14,J2001+42,slr+14,0.42,3.64,7.74,2014,
J2002+1637,nft95,J2002+1637,nft95,-0.64,4.03,5.78,1995,
J2002+30,cnst96,J2002+30,cnst96,-0.02,6.57,5.83,1996,
B2000+32,cl86,J2002+3217,cl86,0.10,6.04,6.21,1986,
B2000+40,stwd85,J2002+4050,stwd85,0.59,6.19,7.03,1985,
J2004+2653,lsb+17,J2004+2653,lsb+17,-0.34,6.95,5.27,2017,
B2002+31,dlp70,J2004+3137,dlp70,0.00,7.47,5.63,1970,
J2004+3429,bck+13,J2004+3429,bck+13,0.30,10.21,5.07,2013,
J2005-0020,mld+96,J2005-0020,mld+96,-0.52,1.16,7.18,1996,
J2005+3547,nab+13,J2005+3547,nab+13,0.52,12.93,4.44,2013,
J2005+3552,bck+13,J2005+3552,bck+13,0.55,13.98,4.15,2013,
B2003-08,mlt+78,J2006-0807,mlt+78,-0.59,0.90,7.17,1978,
J2006+3102,nab+13,J2006+3102,nab+13,-0.06,5.62,6.31,2013,
J2007+0809,ebvb01,J2007+0809,ebvb01,-0.67,2.24,6.56,2001,
J2007+0910,clm+05,J2007+0910,clm+05,-0.57,1.97,6.85,2005,
J2007+20,kkl+15,J2007+20,kkl+15,-0.43,3.27,6.59,2015,
J2007+2722,kac+10,J2007+2722,kac+10,-0.33,6.46,5.58,2010,
J2007+3120,nab+13,J2007+3120,nab+13,-0.06,6.45,6.03,2013,
J2008+2513,nft95,J2008+2513,nft95,-0.29,3.61,6.74,1995,
J2009+3326,cfl+06,J2009+3326,cfl+06,0.02,6.91,6.14,2006,
J2010-1323,jbo+07,J2010-1323,jbo+07,-0.46,0.52,7.57,2007,
J2010+2845,nab+13,J2010+2845,nab+13,-0.28,6.06,5.95,2013,
J2010+3230,cfl+06,J2010+3230,cfl+06,-0.11,12.26,4.13,2006,
J2011+3331,cfl+06,J2011+3331,cfl+06,-0.01,8.15,5.75,2006,
J2012-2029,blr+13,J2012-2029,blr+13,-1.26,0.96,6.18,2013,
J2013-0649,lbr+13,J2013-0649,lbr+13,-3.47,5.26,1.30,2013,
J2013+3058,nab+13,J2013+3058,nab+13,-0.22,6.22,6.17,2013,
B2011+38,stwd85,J2013+3845,stwd85,0.31,6.91,6.77,1985,
J2015+2524,nft95,J2015+2524,nft95,-0.08,0.79,8.13,1995,
J2016+1948,naf03,J2016+1948,naf03,-0.33,1.86,7.45,2003,
J2017+0603,cgj+11,J2017+0603,cgj+11,-0.39,1.01,7.61,2011,
J2017+2043,naf03,J2017+2043,naf03,-0.61,3.66,6.50,2003,
J2017+3625,cwp+17,J2017+3625,cwp+17,0.00,0.00,8.50,2017,
J2017+59,slr+14,J2017+59,slr+14,0.88,3.84,8.75,2014,
B2016+28,csl68,J2018+2839,csl68,-0.07,0.91,8.14,1968,
J2018+3431,cfl+06,J2018+3431,cfl+06,-0.10,6.35,6.56,2006,
J2019+2425,ntf93,J2019+2425,ntf93,-0.13,1.04,8.01,1993,
J2021+3651,rhr+02,J2021+3651,rhr+02,0.00,1.74,8.04,2002,
J2021+4026,aaa+09c,J2021+4026,aaa+09c,0.08,2.10,8.06,2009,
B2020+28,fss73,J2022+2854,fss73,-0.17,1.95,7.75,1973,
J2022+3842,agr+11,J2022+3842,agr+11,0.17,9.74,6.23,2011,
B2021+51,dl70,J2022+5154,dl70,0.26,1.78,8.43,1970,
B2022+50,dtws85,J2023+5037,dtws85,0.27,2.04,8.39,1985,
J2024+48,hrk+08,J2024+48,hrk+08,0.48,4.51,8.08,2008,
B2025+21,ht75b,J2027+2146,ht75b,-1.72,9.09,3.97,1975,
J2027+4557,hrk+08,J2027+4557,hrk+08,0.69,8.91,7.46,2008,
J2027+74,slr+14,J2027+74,slr+14,0.24,0.63,8.71,2014,
J2028+3332,pga+12,J2028+3332,pga+12,-0.00,0.00,8.50,2012,
B2027+37,stwd85,J2029+3744,stwd85,-0.07,5.62,7.19,1985,
B2028+22,ht75b,J2030+2228,ht75b,-1.09,5.69,5.80,1975,
J2030+3641,ckr+12,J2030+3641,ckr+12,-0.17,6.75,6.83,2012,
J2030+4415,pga+12,J2030+4415,pga+12,0.00,0.00,8.50,2012,
J2030+55,hrk+08,J2030+55,hrk+08,0.55,3.39,8.56,2008,
J2032+4127,aaa+09c,J2032+4127,aaa+09c,0.02,1.31,8.27,2009,
J2033+0042,bb10,J2033+0042,bb10,-1.11,1.95,6.61,2010,
J2033+1734,rtj+96,J2033+1734,rtj+96,-0.40,1.48,7.67,1996,
J2033-1938,blr+13,J2033-1938,blr+13,-0.78,0.56,7.32,2013,
J2036+2835,bck+13,J2036+2835,bck+13,-0.87,6.30,6.26,2013,
B2034+19,stwd85,J2037+1942,stwd85,-0.61,2.43,7.27,1985,
B2035+36,dtws85,J2037+3621,dtws85,-0.24,4.72,7.39,1985,
J2038+35,hrk+08,J2038+35,hrk+08,-0.25,3.69,7.56,2008,
J2038-3816,lml+98,J2038-3816,lml+98,-2.15,0.19,5.63,1998,
B2036+53,dtws85,J2038+5319,dtws85,1.04,8.12,8.55,1985,
J2040+1657,lxf+05,J2040+1657,lxf+05,-1.14,3.77,6.43,2005,
J2043+1711,hrm+11,J2043+1711,hrm+11,-0.41,1.33,7.79,2011,
J2043+2740,rtj+96,J2043+2740,rtj+96,-0.24,1.38,8.01,1996,
J2043+7045,hrk+08,J2043+7045,hrk+08,1.15,3.62,9.48,2008,
J2044+4614,snk96,J2044+4614,snk96,0.33,8.92,7.79,1996,
J2045+0912,clm+05,J2045+0912,clm+05,-0.85,1.90,7.19,2005,
J2045+3633,bcf+17,J2045+3633,bcf+17,-0.39,5.49,7.32,2017,
B2043-04,mlt+78,J2046-0421,mlt+78,-1.50,1.97,6.37,1978,
B2044+15,mlt+78,J2046+1540,mlt+78,-0.97,2.80,6.96,1978,
B2045+56,dtws85,J2046+5708,dtws85,0.65,4.28,8.81,1985,
J2047+1053,rap+12,J2047+1053,rap+12,-0.94,2.20,7.07,2012,
J2047+5029,jsb+09,J2047+5029,jsb+09,0.30,3.96,8.43,2009,
B2045-16,tv68,J2048-1616,tv68,-0.52,0.40,7.81,1968,
J2048+2255,naf03,J2048+2255,naf03,-1.71,6.89,5.64,2003,
J2050+1259,naf03,J2050+1259,naf03,-1.92,4.74,5.70,2003,
J2051-0827,sbl+96,J2051-0827,sbl+96,-0.74,0.80,7.52,1996,
J2052+1218,cck+16,J2052+1218,cck+16,-1.34,3.16,6.61,2016,
J2053+1718,bfrs18,J2053+1718,bfrs18,-0.62,1.79,7.61,2018,
J2053+4650,bcf+17,J2053+4650,bcf+17,0.09,3.80,8.29,2017,
B2048-72,mlt+78,J2053-7200,mlt+78,-0.59,-0.52,7.84,1978,
B2053+21,stwd85,J2055+2209,stwd85,-0.76,2.69,7.40,1985,
J2055+2539,sdz+10,J2055+2539,sdz+10,-0.13,0.57,8.30,2010,
B2053+36,dbtb82,J2055+3630,dbtb82,-0.49,4.89,7.56,1982,
J2102+38,hrk+08,J2102+38,hrk+08,-0.45,4.54,7.79,2008,
J2105+07,dsm+16,J2105+07,dsm+16,-10.59,19.04,-3.77,2016,
J2105+28,slr+14,J2105+28,slr+14,-1.26,5.49,6.97,2014,
J2105+6223,kkl+15,J2105+6223,kkl+15,0.48,2.64,8.96,2015,
J2108-3429,lml+98,J2108-3429,lml+98,-2.60,0.48,5.67,1998,
B2106+44,dls73,J2108+4441,dls73,-0.15,4.34,8.27,1973,
J2111+2106,blr+13,J2111+2106,blr+13,-2.62,7.47,5.69,2013,
J2111+40,hrk+08,J2111+40,hrk+08,-0.51,5.22,7.93,2008,
J2111+4606,pga+12,J2111+4606,pga+12,-0.00,0.00,8.50,2012,
B2110+27,skk+80,J2113+2754,skk+80,-0.45,1.75,8.03,1980,
B2111+46,dl70,J2113+4644,dl70,-0.09,4.00,8.43,1970,
J2113+67,slr+14,J2113+67,slr+14,0.63,2.74,9.18,2014,
B2113+14,mlt+78,J2116+1414,mlt+78,-9.93,20.70,-1.39,1978,
J2122+54,slr+14,J2122+54,slr+14,0.10,1.80,8.68,2014,
B2122+13,dtws85,J2124+1407,dtws85,-1.19,2.32,7.46,1985,
J2124-3358,bjb+97,J2124-3358,bjb+97,-0.29,0.05,8.22,1997,
B2123-67,mlt+78,J2127-6648,mlt+78,-3.84,-2.55,4.66,1978,
J2129-0429,hrm+11,J2129-0429,hrm+11,-1.10,1.10,7.54,2011,
B2127+11A,wkm+89,J2129+1210A,wkm+89,-6.52,11.44,3.17,1989,
B2127+11B,agk+90,J2129+1210B,agk+90,-6.52,11.44,3.17,1990,
B2127+11C,agk+90,J2129+1210C,agk+90,-6.52,11.44,3.17,1990,
B2127+11D,pakw91,J2129+1210D,pakw91,-6.52,11.44,3.17,1991,
B2127+11E,pakw91,J2129+1210E,pakw91,-6.52,11.44,3.17,1991,
B2127+11F,and93,J2129+1210F,and93,-6.51,11.44,3.17,1993,
B2127+11G,and93,J2129+1210G,and93,-6.52,11.44,3.17,1993,
B2127+11H,and93,J2129+1210H,and93,-6.52,11.44,3.17,1993,
J2129-5721,llb+96,J2129-5721,llb+96,-2.21,-0.87,6.35,1996,
J2136-1606,rsm+13,J2136-1606,rsm+13,-1.12,0.70,7.55,2013,
J2137+64,slr+14,J2137+64,slr+14,0.58,3.59,9.38,2014,
J2138+4911,hrk+08,J2138+4911,hrk+08,-0.17,4.19,8.77,2008,
J2139+00,cnst96,J2139+00,cnst96,-14.79,16.69,-2.80,1996,
J2139+2242,snt97,J2139+2242,snt97,-1.84,4.42,7.34,1997,
J2139+4716,pga+12,J2139+4716,pga+12,-0.00,0.00,8.50,2012,
J2140-2310A,rsb+04,J2140-2310A,rsb+04,-6.71,2.87,2.90,2004,
J2140-2310B,rsb+04,J2140-2310B,rsb+04,-6.71,2.87,2.90,2004,
J2143+0654,zct+05,J2143+0654,zct+05,-0.00,0.00,8.50,2005,
J2144-3933,mld+96,J2144-3933,mld+96,-0.12,0.01,8.40,1996,
J2144-5237,bcm+15,J2144-5237,bcm+15,-1.16,-0.31,7.47,2015,
J2145-0750,bhl+94,J2145-0750,bhl+94,-0.36,0.29,8.24,1994,
B2148+63,dls72,J2149+6329,dls72,0.50,3.73,9.45,1972,
B2148+52,dtws85,J2150+5247,dtws85,-0.06,3.58,8.97,1985,
J2151+2315,lwf+04,J2151+2315,lwf+04,-0.76,1.71,8.13,2004,
J2154-28,kbj+18,J2154-28,kbj+18,-19.45,5.60,-6.17,2018,
J2154-2812,kmk+18,J2154-2812,kmk+18,-19.42,5.57,-6.22,2018,
J2155+2813,lwf+04,J2155+2813,lwf+04,-8.70,23.22,5.29,2004,
B2152-31,mlt+78,J2155-3118,mlt+78,-1.02,0.22,7.72,1978,
B2151-56,mlt+78,J2155-5641,mlt+78,-0.76,-0.28,7.85,1978,
J2156+2618,cnt96,J2156+2618,cnt96,-2.28,5.59,7.61,1996,
B2154+40,fss73,J2157+4017,fss73,-0.57,2.84,8.52,1973,
J2203+50,hrk+08,J2203+50,hrk+08,-0.23,3.03,8.89,2008,
J2204+27,dsm+13,J2204+27,dsm+13,-1.22,2.91,8.14,2013,
J2205+1444,cnt96,J2205+1444,cnt96,-3.19,4.93,7.08,1996,
J2206+6151,bck+13,J2206+6151,bck+13,0.35,3.88,9.52,2013,
J2207+40,slr+14,J2207+40,slr+14,-0.16,0.74,8.53,2014,
J2208+5500,jml+09,J2208+5500,jml+09,-0.04,2.94,9.07,2009,
J2210+57,slr+14,J2210+57,slr+14,0.07,3.72,9.34,2014,
B2210+29,dtws85,J2212+2933,dtws85,-9.26,23.17,6.94,1985,
J2213+53,hrk+08,J2213+53,hrk+08,-0.18,3.74,9.18,2008,
J2214+3000,rrc+11,J2214+3000,rrc+11,-0.22,0.56,8.47,2011,
J2215+1538,cnt96,J2215+1538,cnt96,-1.71,2.57,7.90,1996,
J2215+5135,hrm+11,J2215+5135,hrm+11,-0.20,2.72,8.97,2011,
J2216+5759,bck+13,J2216+5759,bck+13,0.07,3.49,9.34,2013,
J2217+5733,jml+09,J2217+5733,jml+09,0.04,3.34,9.30,2009,
B2217+47,th69,J2219+4754,th69,-0.32,2.34,8.85,1969,
J2222-0137,blr+13,J2222-0137,blr+13,-0.19,0.16,8.41,2013,
J2222+2923,cnt96,J2222+2923,cnt96,-3.01,7.01,8.26,1996,
J2222+5602,hrk+08,J2222+5602,hrk+08,-0.06,3.48,9.31,2008,
J2225+35,skdl09,J2225+35,skdl09,-1.58,4.72,8.67,2009,
B2224+65,dls73,J2225+6535,dls73,0.22,1.77,9.10,1973,
J2227+30,cnst96,J2227+30,cnst96,-0.50,1.20,8.49,1996,
J2229+2643,cam95a,J2229+2643,cam95a,-0.80,1.61,8.44,1995,
J2229+6114,hcg+01,J2229+6114,hcg+01,0.15,2.87,9.36,2001,
B2227+61,dbtb82,J2229+6205,dbtb82,0.19,2.87,9.39,1982,
J2229+64,slr+14,J2229+64,slr+14,0.74,6.51,10.69,2014,
J2234+0611,dsm+13,J2234+0611,dsm+13,-0.97,1.00,8.19,2013,
J2234+0944,rap+12,J2234+0944,rap+12,-0.50,0.57,8.36,2012,
J2234+2114,cnt96,J2234+2114,cnt96,-2.33,3.80,8.18,1996,
J2235+1506,cnt93,J2235+1506,cnt93,-0.91,1.22,8.30,1993,
J2236-5527,bbb+13,J2236-5527,bbb+13,-1.63,-0.54,7.38,2013,
J2238+5903,aaa+09c,J2238+5903,aaa+09c,0.02,2.71,9.31,2009,
J2238+6021,hrk+08,J2238+6021,hrk+08,0.10,3.47,9.57,2008,
J2240+5832,tpc+11,J2240+5832,tpc+11,-0.01,6.97,10.57,2011,
J2241-5236,kjr+11,J2241-5236,kjr+11,-0.79,-0.21,7.99,2011,
B2241+69,dtws85,J2242+6950,dtws85,0.34,1.83,9.25,1985,
J2243+1518,cml05,J2243+1518,cml05,-15.18,19.71,6.01,2005,
J2243+69,slr+14,J2243+69,slr+14,0.42,2.32,9.45,2014,
J2244+63,hrk+08,J2244+63,hrk+08,0.17,2.48,9.36,2008,
J2248-0101,mld+96,J2248-0101,mld+96,-19.32,14.83,2.88,1996,
J2253+1516,cnt96,J2253+1516,cnt96,-2.39,2.96,8.26,1996,
J2256-1024,hrm+11,J2256-1024,hrm+11,-1.13,0.60,8.14,2011,
B2255+58,dls72,J2257+5909,dls72,-0.03,2.84,9.47,1972,
J2301+5852,fg81,J2301+5852,fg81,-0.06,3.12,9.58,1981,
J2302+4442,cgj+11,J2302+4442,cgj+11,-0.21,0.81,8.69,2011,
J2302+6028,snt97,J2302+6028,snt97,0.02,2.98,9.58,1997,
B2303+30,lan69,J2305+3100,lan69,-11.22,22.14,11.50,1969,
B2303+46,dtws85,J2305+4707,dtws85,-0.66,2.99,9.30,1985,
J2307+2225,cnt96,J2307+2225,cnt96,-0.28,0.40,8.53,1996,
B2306+55,dls72,J2308+5547,dls72,-0.15,1.96,9.17,1972,
J2311+67,kkl+15,J2311+67,kkl+15,0.28,2.42,9.55,2015,
B2310+42,dth78,J2313+4253,dth78,-0.30,0.98,8.75,1978,
J2315+58,hrk+08,J2315+58,hrk+08,-0.10,2.24,9.33,2008,
J2316+69,slr+14,J2316+69,slr+14,0.33,2.16,9.49,2014,
J2317+1439,cnt93,J2317+1439,cnt93,-1.35,1.48,8.54,1993,
B2315+21,dth78,J2317+2149,dth78,-1.06,1.45,8.65,1978,
J2319+6411,hrk+08,J2319+6411,hrk+08,0.37,6.29,11.19,2008,
B2319+60,dlp70,J2321+6024,dlp70,-0.03,2.50,9.52,1970,
J2322+2057,ntf93,J2322+2057,ntf93,-0.61,0.80,8.59,1993,
J2322-2650,sbb+18,J2322-2650,sbb+18,-0.21,0.04,8.43,2018,
B2321-61,mlt+78,J2324-6054,mlt+78,-0.97,-0.46,7.94,1978,
J2325-0530,kkl+15,J2325-0530,kkl+15,-1.29,0.72,8.32,2015,
B2323+63,dth78,J2325+6316,dth78,0.17,4.45,10.43,1978,
B2324+60,dls73,J2326+6113,dls73,0.00,2.51,9.56,1973,
J2326+6141,hrk+08,J2326+6141,hrk+08,-0.01,1.53,9.14,2008,
J2329+16,dsm+13,J2329+16,dsm+13,-16.62,18.55,10.59,2013,
B2327-20,ll76,J2330-2005,ll76,-0.81,0.22,8.31,1976,
J2333+6145,bck+13,J2333+6145,bck+13,0.01,2.50,9.60,2013,
B2334+61,dtws85,J2337+6151,dtws85,0.00,0.64,8.79,1985,
J2339-0533,rbs+14,J2339-0533,rbs+14,-0.98,0.50,8.42,2014,
J2340+08,dsm+13,J2340+08,dsm+13,-2.54,2.09,8.68,2013,
J2343+6221,hrk+08,J2343+6221,hrk+08,0.02,2.37,9.61,2008,
J2346-0609,mld+96,J2346-0609,mld+96,-22.47,10.89,7.32,1996,
J2352+65,hrk+08,J2352+65,hrk+08,0.15,2.72,9.87,2008,
J2353+85,slr+14,J2353+85,slr+14,1.00,2.02,9.75,2014,
B2351+61,dbtb82,J2354+6155,dbtb82,-0.01,2.15,9.56,1982,
